SPECIES,COMMON,SOURCE,DATATYPE,TAG,TAGNO,TAGEVENT,TAGTYPE,LATDEC,LONDEC,DATE,MONTH,DAY,YEAR,FL_CM,FL_DET,PCL_CM,PCL_DET,TL_CM,TL_DET,STL_CM,STL_DET,LENGTHS_DET,LIFESTAGE_AUTHOR,LIFESTAGE_HMS_EFH,WT_A,WT_A_UNITS,WT_DET,WT_KG,DRESSED WT (lb),SEX,OCC,GEAR,LOC,NOTES,Source ID,SourceFile
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.500,-74.733,,7,8,2010,75.0,FL_MEAS,,,,N,,,Estimated  ,NP,neo,NP,NP,,,,NP,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.500,-74.767,,1,7,2006,152.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,58,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.500,-74.783,,7,6,2012,123.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,30,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.483,-74.783,,7,10,2013,60.0,FL_MEAS,,,,N,,,Estimated  ,NP,neo,NP,NP,,,,NP,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.483,-74.783,,7,7,2012,130.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.433,-74.800,,5,12,2012,152.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.417,-74.817,,8,21,2013,178.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,92,M,OBS,NS,,WEIGHT W/ FINS = 96 LBS,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.417,-74.800,,6,7,2009,150.0,FL_MEAS,,,,N,,,Estimated  ,NP,juv,NP,NP,,,,NP,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.400,-74.800,,8,3,2009,230.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,172,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.383,-74.817,,6,3,2009,160.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,69,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.333,-74.750,,2,13,2006,172.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,106,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.333,-74.750,,2,13,2006,163.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,79,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.333,-74.750,,2,13,2006,149.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,62,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.333,-74.750,,2,13,2006,140.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,45,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.333,-74.750,,2,13,2006,138.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,43,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.233,-74.917,,8,2,2010,126.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,37,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.200,-74.267,,2,1,2014,256.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,229,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,35.017,-75.150,,6,2,2010,206.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,140,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,BLLOP,O,N,,NA,NA,34.950,-75.433,1/27/2011,1,27,2011,146.0,FL_MEAS,,,,,,,,NP,juv,NP,NP,,NP,,NP,OBS,BLL,SA,36459,,SMA_BLLOP.xlsx
Isurus oxyrinchus,Shortfin Mako,BLLOP,O,N,,NA,NA,34.950,-75.433,1/27/2011,1,27,2011,136.0,FL_MEAS,,,,,,,,NP,juv,NP,NP,,NP,,NP,OBS,BLL,SA,36460,,SMA_BLLOP.xlsx
Isurus oxyrinchus,Shortfin Mako,BLLOP,O,N,,NA,NA,34.917,-75.700,3/8/2011,3,8,2011,150.0,FL_MEAS,,,,,,,,NP,juv,NP,NP,,NP,,NP,OBS,BLL,SA,36458,,SMA_BLLOP.xlsx
Isurus oxyrinchus,Shortfin Mako,BLLOP,O,N,,NA,NA,34.817,-75.583,4/8/2011,4,8,2011,122.0,FL_MEAS,,,,,,,,NP,juv,NP,NP,,NP,,NP,OBS,BLL,SA,36461,,SMA_BLLOP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.667,-75.667,,5,21,2010,160.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,69,F,OBS,NS,,WEIGHT WITH FINS ATTACHED=40LBS,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.667,-75.667,,5,21,2010,118.0,FL_MEAS,,,,N,,,Estimated  ,NP,juv,NP,NP,,,25,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.667,-75.667,,5,21,2010,110.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,21,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.667,-75.667,,5,21,2010,108.0,FL_MEAS,,,,N,,,Estimated  ,NP,juv,NP,NP,,,21,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.667,-75.667,,5,21,2010,108.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,19,M,OBS,NS,,DRESSED WITH ALL FINS ATTACHED EXCEPT UPPER LOBE OF CAUDAL FIN.,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.650,-75.733,,5,21,2007,141.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,64,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.633,-75.650,,5,29,2010,106.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,16,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.617,-74.683,,5,29,2010,145.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,47,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.600,-74.600,,5,10,2013,180.0,FL_MEAS,,,,N,,,Estimated  ,NP,juv,NP,NP,,,,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.550,-75.200,,3,24,2011,238.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,240,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.550,-75.717,,5,14,2010,133.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,38,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.550,-75.717,,5,14,2010,117.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,24,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.550,-75.717,,5,14,2010,115.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,21,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.550,-75.717,,5,14,2010,113.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,24,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.550,-75.717,,5,14,2010,111.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,23,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.483,-74.817,,4,28,2012,210.0,FL_MEAS,,,,N,,,Estimated  ,NP,juv,NP,NP,,,157,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.483,-75.600,,5,14,2010,148.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,52,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.483,-74.817,,4,9,2011,75.0,FL_MEAS,,,,N,,,Estimated  ,NP,neo,NP,NP,,,,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.433,-75.800,,2,8,2006,133.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,40,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.417,-75.683,,3,20,2007,172.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,85,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.417,-75.133,,2,20,2010,107.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,19,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.417,-75.683,,3,20,2007,90.0,FL_MEAS,,,,N,,,Estimated  ,NP,neo,NP,NP,,,,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.417,-73.850,,4,19,2010,70.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.400,-73.850,,4,18,2010,75.0,FL_MEAS,,,,N,,,Estimated  ,NP,neo,NP,NP,,,,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.400,-73.850,,4,18,2010,75.0,FL_MEAS,,,,N,,,Estimated  ,NP,neo,NP,NP,,,,NP,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.400,-75.983,,2,8,2006,173.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,85,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.400,-75.983,,2,8,2006,134.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,38,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.400,-75.983,,2,8,2006,131.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,33,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.400,-75.983,,2,8,2006,112.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,22,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.400,-75.983,,2,8,2006,107.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,17,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.400,-75.983,,2,8,2006,103.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,15,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.400,-75.983,,2,8,2006,97.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,14,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.367,-76.017,,2,9,2006,147.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,55,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.367,-76.017,,2,9,2006,147.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,49,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.367,-76.017,,2,9,2006,145.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,44,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.367,-76.017,,2,9,2006,117.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,19,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.367,-76.017,,2,9,2006,107.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,16,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.367,-76.017,,2,9,2006,95.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,13,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.350,-75.917,,5,18,2010,109.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,18,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.350,-75.917,,5,18,2010,75.0,FL_MEAS,,,,N,,,Estimated  ,NP,neo,NP,NP,,,,NP,OBS,NS,,WEIGHT WITH FINS ATTACHED=41LBS,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.333,-75.217,,2,21,2010,240.0,FL_MEAS,,,,N,,,Estimated  ,NP,juv,NP,NP,,,,NP,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.333,-74.017,,4,17,2010,76.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,186.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,103,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,178.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,88,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,174.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,84,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,174.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,77,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,158.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,86,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,154.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,61,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,152.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,55,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,150.0,FL_MEAS,,,,N,,,Estimated  ,NP,juv,NP,NP,,,,NP,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,140.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,56,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,139.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,45,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,132.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,37,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,118.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,25,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,107.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,18,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,105.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,16,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,102.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,14,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,100.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,16,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,97.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,13,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.317,-75.933,,2,7,2006,91.0,FL_MEAS,,,,N,,,Straight  ,NP,neo,NP,NP,,,12,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.300,-74.917,,3,17,2011,107.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,22,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.300,-74.917,,3,17,2011,90.0,FL_MEAS,,,,N,,,Estimated  ,NP,neo,NP,NP,,,,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.300,-74.933,,5,1,2011,263.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,288,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.267,-74.800,,3,22,2013,132.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,29,F,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.250,-75.100,,5,13,2011,180.0,FL_MEAS,,,,N,,,Estimated  ,NP,juv,NP,NP,,,,NP,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.250,-74.817,,3,7,2012,198.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,148,M,OBS,NS,,,,SMA_POP.xlsx
Isurus oxyrinchus,Shortfin Mako,POP,O,N,,,,34.250,-74.817,,3,7,2012,168.0,FL_MEAS,,,,N,,,Straight  ,NP,juv,NP,NP,,,85,F,OBS,NS,,,,SMA_POP.xlsx
