SPECIES,COMMON,SOURCE,DATATYPE,TAG,TAGNO, ,TAGEVENT,TAGTYPE,LATDEC,LONDEC,DATE,MONTH,DAY,YEAR,FL_CM,FL_DET,PCL_CM,PCL_DET,TL_CM,TL_DET,STL_CM,STL_DET,SL_CM,SL_DET,LENGTHS_DET,LIFESTAGE_AUTHOR,LIFESTAGE_HMS_EFH,WT_A,WT_A_UNITS,WT_DET,WT_KG,SEX,OCC,GEAR,LOC,NOTES,Source ID,SourceFile
Carcharhinus limbatus,Blacktip,CSTP,T,,295778, ,,M,28.57,-80.528,11/14/14,11,14,2014,115.8,MEAS,,,143,MEAS,,,,,,,juv,18.2,KG,CALC,18.2,M,BIO,LL,,,295778,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295779, ,,M,28.61,-80.47,11/14/14,11,14,2014,122,MEAS,,,151,MEAS,,,,,,,juv,21.4,KG,CALC,21.4,F,BIO,LL,,,295779,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295799, ,,M,28.478,-80.534,1/17/13,1,17,2013,129.9,EST,,,160,EST,,,,,,,adu,25.9,KG,CALC,25.9,F,BIO,LL,,,295799,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295805, ,,M,28.406,-80.584,12/11/13,12,11,2013,131,MEAS,,,160,MEAS,,,,,,,adu,26.6,KG,CALC,26.6,F,BIO,LL,,,295805,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295806, ,,M,28.406,-80.584,12/11/13,12,11,2013,125,MEAS,,,155,MEAS,,,,,,,juv,23.1,KG,CALC,23.1,F,BIO,LL,,,295806,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,R,,295808,duplicate,,M,28.09,-80.563,11/8/14,11,8,2014,161.6,EST,,,198.1,EST,,,,,,,adu,54.4,KG,EST,54.4,F,REC,RR,,,295808,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295808,duplicate,,M,28.406,-80.584,12/11/13,12,11,2013,150.7,MEAS,,,185,MEAS,,,,,,,adu,40.9,KG,CALC,40.9,F,BIO,LL,,,295808,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295809, ,,M,28.446,-80.438,12/17/13,12,17,2013,124.9,MEAS,,,154,MEAS,,,,,,,juv,23,KG,CALC,23,F,BIO,LL,,,295809,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295810, ,,M,28.545,-80.563,12/19/12,12,19,2012,135,MEAS,,,150,MEAS,,,,,,,adu,29.2,KG,CALC,29.2,F,BIO,LL,,,295810,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295812, ,,M,28.445,-80.534,12/16/13,12,16,2013,132.4,MEAS,,,163,MEAS,,,,,,,adu,27.5,KG,CALC,27.5,F,BIO,LL,,,295812,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295814, ,,M,28.449,-80.479,6/5/13,6,5,2013,135,MEAS,,,161,MEAS,,,,,,,adu,29.2,KG,CALC,29.2,M,BIO,GN,,,295814,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295817, ,,M,28.423,-80.572,4/25/13,4,25,2013,104,MEAS,,,127,MEAS,,,,,,,juv,13.1,KG,CALC,13.1,F,BIO,LL,,,295817,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295822, ,,M,30.183,-81.35,7/3/05,7,3,2005,98,MEAS,,,118.3,CALC,,,,,,,juv,,,,,F,REC,RR,,,295822,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295824, ,,M,30.183,-81.35,7/3/05,7,3,2005,84,MEAS,,,101.6,CALC,,,,,,,juv,,,,,M,REC,RR,,,295824,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295826, ,,M,30.183,-81.35,6/3/06,6,3,2006,76,MEAS,,,92,CALC,,,,,,,juv,,,,,F,REC,RR,,,295826,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295831, ,,M,30.183,-81.35,7/14/05,7,14,2005,83,EST,,,100.4,CALC,,,,,,,juv,,,,,M,REC,RR,,,295831,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295832, ,,M,30.183,-81.35,7/14/05,7,14,2005,77,EST,,,93.2,CALC,,,,,,,juv,,,,,M,REC,RR,,,295832,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295836, ,,M,30.183,-81.35,7/11/06,7,11,2006,86,MEAS,,,103.9,CALC,,,,,,,juv,,,,,F,REC,RR,,,295836,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295837, ,,M,30.183,-81.35,7/11/06,7,11,2006,83,MEAS,,,100.4,CALC,,,,,,,juv,,,,,F,REC,RR,,,295837,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295838, ,,M,30.183,-81.35,7/11/06,7,11,2006,132,MEAS,,,158.9,CALC,,,,,,,adu,,,,,F,REC,RR,,,295838,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295839, ,,M,30.183,-81.35,7/5/06,7,5,2006,85,MEAS,,,102.7,CALC,,,,,,,juv,,,,,M,REC,RR,,,295839,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295841, ,,M,30.167,-81.35,8/4/05,8,4,2005,71,MEAS,,,86,CALC,,,,,,,juv,,,,,U,REC,RR,,,295841,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295843, ,,M,30.183,-81.35,8/8/05,8,8,2005,89,MEAS,,,107.5,CALC,,,,,,,juv,,,,,M,REC,RR,,,295843,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295844, ,,M,30.183,-81.35,7/2/05,7,2,2005,83,MEAS,,,100.4,CALC,,,,,,,juv,,,,,M,REC,RR,,,295844,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295896, ,,M,31.133,-81.4,5/23/06,5,23,2006,69,MEAS,,,83.6,CALC,,,,,,,juv,2,KG,EST,2,F,REC,RR,,,295896,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295903, ,,M,31.133,-81.4,5/10/06,5,10,2006,51,MEAS,,,62.1,CALC,,,,,,,neo,1,KG,EST,1,F,REC,RR,,,295903,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295905, ,,M,31.133,-81.4,7/16/05,7,16,2005,51,EST,,,62.1,CALC,,,,,,,neo,1,KG,EST,1,M,REC,RR,,,295905,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295906, ,,M,31.133,-81.4,7/16/05,7,16,2005,51,EST,,,62.1,CALC,,,,,,,neo,1,KG,EST,1,M,REC,RR,,,295906,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295907, ,,M,31.133,-81.067,7/26/05,7,26,2005,69,EST,,,83.6,CALC,,,,,,,juv,1,KG,EST,1,M,REC,RR,,,295907,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,295924, ,,M,31.133,-81.4,6/15/05,6,15,2005,84,MEAS,,,101.6,CALC,,,,,,,juv,2,KG,EST,2,M,REC,RR,,,295924,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296120, ,,M,30.005,-81.318,7/25/09,7,25,2009,148.9,EST,,,182.9,EST,,,,,,,adu,52.2,KG,EST,52.2,F,REC,RR,,,296120,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296123, ,,M,30.006,-81.317,8/17/14,8,17,2014,148.9,EST,,,182.9,EST,,,,,,,adu,31.8,KG,EST,31.8,F,REC,RR,,,296123,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296529, ,,M,32.583,-79.95,7/9/05,7,9,2005,92.7,CALC,,,112,MEAS,,,,,,,juv,7,KG,EST,7,M,REC,RR,,,296529,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296530, ,,M,32.583,-79.95,7/9/05,7,9,2005,96.9,CALC,,,117,MEAS,,,,,,,juv,9,KG,EST,9,F,REC,RR,,,296530,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296532, ,,M,32.6,-79.95,8/12/05,8,12,2005,91,MEAS,,,109.9,CALC,,,,,,,juv,9,KG,EST,9,M,REC,RR,,,296532,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296533, ,,M,32.583,-80,9/24/05,9,24,2005,91,MEAS,,,109.9,CALC,,,,,,,juv,18,KG,EST,18,M,REC,RR,,,296533,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296820, ,,M,32.341,-80.842,7/16/08,7,16,2008,135,EST,,,162.5,CALC,,,,,,,adu,,,,,F,BIO,LL,,,296820,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296829, ,,M,32.324,-80.781,6/6/08,6,6,2008,127,MEAS,,,156.8,MEAS,,,,,,,adu,24.2,KG,CALC,24.2,F,BIO,LL,,,296829,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,R,,296830,duplicate,,M,32.233,-80.65,7/28/08,7,28,2008,123.6,EST,,,152.4,EST,,,,,,,juv,29.5,KG,EST,29.5,F,REC,RR,,,296830,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296830,duplicate,,M,32.24,-80.647,6/19/08,6,19,2008,148.3,MEAS,,,163,MEAS,,,,,,,adu,38.9,KG,CALC,38.9,F,BIO,LL,,,296830,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296833, ,,M,32.299,-80.718,6/13/08,6,13,2008,128,MEAS,,,145,MEAS,,,,,,,adu,24.8,KG,CALC,24.8,M,BIO,LL,,,296833,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296838, ,,M,33.2,-79.183,7/10/08,7,10,2008,100,MEAS,,,127,MEAS,,,,,,,juv,11.6,KG,CALC,11.6,M,BIO,LL,,,296838,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296839, ,,M,33.3,-79.167,7/11/08,7,11,2008,127,EST,,,158,EST,,,,,,,adu,24.2,KG,CALC,24.2,F,BIO,LL,,,296839,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296840, ,,M,33.3,-79.167,7/11/08,7,11,2008,106.5,EST,,,128,EST,,,,,,,juv,14.1,KG,CALC,14.1,F,BIO,LL,,,296840,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296843, ,,M,33.3,-79.167,7/15/08,7,15,2008,130,EST,,,151,EST,,,,,,,adu,26,KG,CALC,26,F,BIO,LL,,,296843,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296844, ,,M,33.3,-79.167,7/15/08,7,15,2008,127,EST,,,145,EST,,,,,,,adu,24.2,KG,CALC,24.2,M,BIO,LL,,,296844,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296846, ,,M,33.325,-79.169,7/15/08,7,15,2008,125,MEAS,,,141,MEAS,,,,,,,juv,23.1,KG,CALC,23.1,F,BIO,LL,,,296846,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296847, ,,M,33.3,-79.167,7/15/08,7,15,2008,104,EST,,,126,EST,,,,,,,juv,13.1,KG,CALC,13.1,F,BIO,LL,,,296847,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296852, ,,M,33.335,-79.177,8/7/08,8,7,2008,129,MEAS,,,156,MEAS,,,,,,,adu,25.4,KG,CALC,25.4,F,BIO,LL,,,296852,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296854, ,,M,33.335,-79.178,8/6/08,8,6,2008,124,MEAS,,,154,MEAS,,,,,,,juv,22.5,KG,CALC,22.5,F,BIO,LL,,,296854,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296855, ,,M,33.335,-79.177,7/26/08,7,26,2008,129,MEAS,,,151,MEAS,,,,,,,adu,25.4,KG,CALC,25.4,M,BIO,LL,,,296855,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296864, ,,M,33.333,-79.183,6/21/06,6,21,2006,102,MEAS,,,123.1,CALC,,,,,,,juv,,,,,F,BIO,LL,,,296864,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296865, ,,M,33.333,-79.183,7/21/06,7,21,2006,141,MEAS,,,169.7,CALC,,,,,,,adu,,,,,F,BIO,LL,,,296865,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296866, ,,M,33.317,-79.183,8/7/06,8,7,2006,156,MEAS,,,187.6,CALC,,,,,,,adu,,,,,F,BIO,LL,,,296866,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296872, ,,M,33.317,-79.183,7/9/06,7,9,2006,114,MEAS,,,137.4,CALC,,,,,,,juv,,,,,F,BIO,LL,,,296872,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296878, ,,M,33.317,-79.183,6/23/06,6,23,2006,117,MEAS,,,141,CALC,,,,,,,juv,,,,,F,BIO,LL,,,296878,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,296881, ,,M,33.333,-79.183,8/25/06,8,25,2006,110,MEAS,,,132.6,CALC,,,,,,,juv,,,,,F,BIO,LL,,,296881,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297036, ,,M,25.7,-79.3,9/28/05,9,28,2005,129,MEAS,,,155.3,CALC,,,,,,,adu,,,,,F,BIO,LL,,,297036,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297037, ,,M,25.7,-79.3,9/16/05,9,16,2005,139,MEAS,,,167.3,CALC,,,,,,,adu,,,,,F,BIO,LL,,,297037,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297041, ,,M,25.7,-79.3,11/18/05,11,18,2005,111.1,CALC,,,134,MEAS,,,,,,,juv,,,,,F,BIO,LL,,,297041,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297046, ,,M,25.7,-79.3,12/4/05,12,4,2005,127,MEAS,,,153,CALC,,,,,,,adu,,,,,F,BIO,LL,,,297046,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297052, ,,M,25.717,-79.233,5/10/05,5,10,2005,121,MEAS,,,145.8,CALC,,,,,,,juv,,,,,F,BIO,LL,,,297052,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297062, ,,M,25.717,-79.267,8/11/05,8,11,2005,120,MEAS,,,144.6,CALC,,,,,,,juv,,,,,F,BIO,LL,,,297062,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297072, ,,M,25.717,-79.267,4/28/05,4,28,2005,120,MEAS,,,144.6,CALC,,,,,,,juv,,,,,M,BIO,LL,,,297072,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297079, ,,M,25.717,-79.267,7/11/05,7,11,2005,110,MEAS,,,132.6,CALC,,,,,,,juv,,,,,M,BIO,LL,,,297079,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297085, ,,M,25.717,-79.267,8/11/05,8,11,2005,135,MEAS,,,162.5,CALC,,,,,,,adu,,,,,F,BIO,LL,,,297085,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297086, ,,M,25.7,-79.3,9/2/05,9,2,2005,116,MEAS,,,139.8,CALC,,,,,,,juv,,,,,F,BIO,LL,,,297086,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297088, ,,M,25.7,-79.233,12/3/05,12,3,2005,114,MEAS,,,137.4,CALC,,,,,,,juv,,,,,M,BIO,LL,,,297088,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297093, ,,M,25.7,-79.3,9/17/05,9,17,2005,142,MEAS,,,170.9,CALC,,,,,,,adu,,,,,F,BIO,LL,,,297093,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297094, ,,M,25.7,-79.3,8/11/05,8,11,2005,135,MEAS,,,162.5,CALC,,,,,,,adu,,,,,F,BIO,LL,,,297094,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297097, ,,M,25.717,-79.267,7/11/05,7,11,2005,115,MEAS,,,138.6,CALC,,,,,,,juv,,,,,F,BIO,LL,,,297097,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297100, ,,M,25.733,-79.217,3/16/05,3,16,2005,115,MEAS,,,138.6,CALC,,,,,,,juv,,,,,F,BIO,RR,,,297100,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297101, ,,M,25.683,-79.3,4/3/05,4,3,2005,124,MEAS,,,149.4,CALC,,,,,,,juv,,,,,M,BIO,RR,,,297101,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297104, ,,M,25.667,-79.25,4/9/05,4,9,2005,119,MEAS,,,143.4,CALC,,,,,,,juv,,,,,F,BIO,LL,,,297104,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297114, ,,M,25.733,-79.217,3/17/05,3,17,2005,117.8,CALC,,,142,MEAS,,,,,,,juv,,,,,F,BIO,RR,,,297114,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297116, ,,M,25.717,-79.267,12/6/05,12,6,2005,132,MEAS,,,158.9,CALC,,,,,,,adu,,,,,F,BIO,RR,,,297116,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297117, ,,M,25.733,-79.25,1/13/06,1,13,2006,138,MEAS,,,166.1,CALC,,,,,,,adu,,,,,F,BIO,LL,,,297117,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297121, ,,M,25.7,-79.3,1/29/06,1,29,2006,125,MEAS,,,150.6,CALC,,,,,,,juv,,,,,F,BIO,RR,,,297121,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297282, ,,M,18.367,-64.75,7/22/05,7,22,2005,87,MEAS,,,105.1,CALC,,,,,,,juv,,,,,F,BIO,LL,,,297282,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,R,,297288, ,,BR,18.317,-64.767,7/23/05,7,23,2005,62,MEAS,,,75.3,CALC,,,,,,,juv,3,KG,MEAS,3,M,BIO,LL,,,297288,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,R,,297290, ,,BR,18.317,-64.767,7/23/05,7,23,2005,56,MEAS,,,68.1,CALC,,,,,,,neo,2,KG,MEAS,2,M,BIO,LL,,,297290,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297345, ,,M,26.934,-80.067,1/30/10,1,30,2010,136.3,EST,,,167.6,EST,,,,,,,adu,36.3,KG,EST,36.3,M,REC,RR,,,297345,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297349, ,,M,26.934,-80.067,1/30/10,1,30,2010,123.6,EST,,,152.4,EST,,,,,,,juv,34,KG,EST,34,M,REC,RR,,,297349,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297350, ,,M,26.934,-80.067,1/26/10,1,26,2010,136.3,EST,,,167.6,EST,,,,,,,adu,40.8,KG,EST,40.8,F,REC,RR,,,297350,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297352, ,,M,26.937,-80.068,1/23/10,1,23,2010,113.8,CALC,,,137.2,EST,,,,,,,juv,36.3,KG,EST,36.3,M,REC,RR,,,297352,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297353, ,,M,26.937,-80.068,1/23/10,1,23,2010,55.9,EST,,,132.1,EST,,,,,,,neo,35.4,KG,EST,35.4,M,REC,RR,,,297353,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297354, ,,M,26.934,-80.067,1/26/10,1,26,2010,123.6,EST,,,152.4,EST,,,,,,,juv,35.4,KG,EST,35.4,M,REC,RR,,,297354,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297462, ,,M,28.083,-80.5,6/11/06,6,11,2006,76,MEAS,,,92,CALC,,,,,,,juv,,,,,M,REC,RR,,,297462,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297787, ,,M,26.88,-80.051,2/6/10,2,6,2010,121.9,EST,,,146.9,CALC,,,,,,,juv,31.8,KG,EST,31.8,M,REC,RR,,,297787,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297788, ,,M,26.88,-80.051,2/11/07,2,11,2007,126.2,CALC,,,152,EST,,,,,,,adu,,,,,U,REC,RR,,,297788,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297789, ,,M,26.88,-80.051,2/11/07,2,11,2007,122,CALC,,,147,EST,,,,,,,juv,,,,,U,REC,RR,,,297789,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297860, ,,M,31.7,-81.15,7/5/05,7,5,2005,53,MEAS,,,64.5,CALC,,,,,,,neo,1,KG,MEAS,1,M,REC,RR,,,297860,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297861, ,,M,31.7,-81.15,7/5/05,7,5,2005,58,MEAS,,,70.5,CALC,,,,,,,neo,2,KG,MEAS,2,M,REC,RR,,,297861,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297862, ,,M,31.7,-81.15,7/26/05,7,26,2005,58,MEAS,,,70.5,CALC,,,,,,,neo,,,,,F,REC,RR,,,297862,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297863, ,,M,31.7,-81.15,7/26/05,7,26,2005,53,MEAS,,,64.5,CALC,,,,,,,neo,2,KG,EST,2,F,REC,RR,,,297863,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297968, ,,M,32.083,-80.833,6/12/11,6,12,2011,106.7,EST,,,128.7,CALC,,,,,,,juv,9.1,KG,EST,9.1,F,REC,RR,,,297968,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297969, ,,M,32.05,-80.733,6/11/11,6,11,2011,152.4,EST,,,183.3,CALC,,,,,,,adu,31.8,KG,EST,31.8,U,REC,RR,,,297969,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297981, ,,M,31.133,-81.4,6/19/05,6,19,2005,61,EST,,,74.1,CALC,,,,,,,juv,2,KG,EST,2,F,REC,RR,,,297981,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,297984, ,,M,31.133,-81.4,6/19/05,6,19,2005,56,EST,,,68.1,CALC,,,,,,,neo,2,KG,EST,2,M,REC,RR,,,297984,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,298035, ,,M,31.133,-81.4,6/18/05,6,18,2005,51,MEAS,,,62.1,CALC,,,,,,,neo,1,KG,EST,1,M,REC,RR,,,298035,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,298036, ,,M,31.133,-81.4,6/18/05,6,18,2005,61,MEAS,,,74.1,CALC,,,,,,,juv,1,KG,EST,1,M,REC,RR,,,298036,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,R,,298038,duplicate,,M,31.117,-81.417,7/21/05,7,21,2005,77,EST,,,93.2,CALC,,,,,,,juv,,,,,F,NR,RR,,,298038,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,298038,duplicate,,M,31.133,-81.4,6/18/05,6,18,2005,56,MEAS,,,68.1,CALC,,,,,,,neo,1,KG,EST,1,F,REC,RR,,,298038,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,298039, ,,M,31.133,-81.4,6/19/05,6,19,2005,56,MEAS,,,68.1,CALC,,,,,,,neo,1,KG,EST,1,M,REC,RR,,,298039,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,298040, ,,M,31.133,-81.4,6/19/05,6,19,2005,56,MEAS,,,68.1,CALC,,,,,,,neo,1,KG,EST,1,M,REC,RR,,,298040,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,298041, ,,M,31.133,-81.4,6/19/05,6,19,2005,56,MEAS,,,68.1,CALC,,,,,,,neo,1,KG,EST,1,F,REC,RR,,,298041,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,298042, ,,M,31.133,-81.4,6/19/05,6,19,2005,56,MEAS,,,68.1,CALC,,,,,,,neo,1,KG,EST,1,M,REC,RR,,,298042,Atlantic_CCL_COASTSPAN.xlsx
Carcharhinus limbatus,Blacktip,CSTP,T,,298045, ,,M,31.133,-81.4,6/19/05,6,19,2005,56,MEAS,,,68.1,CALC,,,,,,,neo,1,KG,EST,1,F,REC,RR,,,298045,Atlantic_CCL_COASTSPAN.xlsx
