SPECIES,COMMON,SOURCE,DATATYPE,TAG,TAGNO,TAGEVENT,TAGTYPE,LATDEC,LONDEC,DATE,MONTH,DAY,YEAR,FL_CM,FL_DET,TL_CM,TL_DET,PFCFL_CM,SL_CM,LENGTHS_DET,LJFL_CM,LJFL_DET,LIFESTAGE_AUTHOR,LIFESTAGE_HMS_EFH,WT_A,WT_A_UNITS,WT_DET,WT_KG,WT_MEAS,Dressed_WT_lb,SEX,OCC,GEAR,LOC,NOTES,Source_ID,SourceFile,DuplbyTagNo
Thunnus thynnus,Bluefin,CTS,T,Y,PS002268,M,E,27.885,-86.420,5/20/2012,5,20,2012,225,FL_EST,,N,,,,,,NP,adu ,NP,NP,,,,,NP,COM,LL,US,FL,,BFT_CTS.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.083,-90.600,5/21/2012,5,21,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.083,-90.600,5/21/2012,5,21,2012,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.817,-89.150,5/22/2012,5,22,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.600,-89.100,5/23/2012,5,23,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,10A1035,M,E,27.800,-86.517,5/23/2012,5,23,2012,210,FL_EST,,N,,,,,,NP,adu ,375,LB,,170.1,R_WT_EST,,NP,COM,LL,US,FL,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.050,-88.567,5/24/2012,5,24,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,11A0949,M,E,27.833,-86.517,5/24/2012,5,24,2012,240,FL_EST,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,COM,LL,US,FL,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,10A0950,M,E,27.850,-86.433,5/24/2012,5,24,2012,240,FL_EST,,N,,,,,,NP,adu ,450,LB,,204.1,R_WT_EST,,NP,COM,LL,US,FL,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,POP,O,N,NA,,,36.317,-73.417,5/24/2012,5,24,2012,244,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,F,OBS,NS,,,,BFT_POP.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,10A1042,M,E,27.817,-86.617,5/25/2012,5,25,2012,270,FL_EST,,N,,,,,,NP,adu ,750,LB,,340.2,R_WT_EST,,NP,COM,LL,US,AL,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,10A0943,M,E,27.817,-86.300,5/26/2012,5,26,2012,210,FL_EST,,N,,,,,,NP,adu ,400,LB,,181.4,R_WT_EST,,NP,COM,LL,US,FL,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.233,-89.617,5/27/2012,5,27,2012,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,10A0949,M,E,27.800,-86.100,5/28/2012,5,28,2012,240,FL_EST,,N,,,,,,NP,adu ,500,LB,,226.8,R_WT_EST,,NP,COM,LL,US,FL,,BFT_CTS.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,28.550,-78.783,5/31/2012,5,31,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.250,-89.567,6/2/2012,6,2,2012,243,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,34.633,-74.750,6/2/2012,6,2,2012,225,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,34.633,-74.750,6/2/2012,6,2,2012,229,FL_MEAS,,N,169,,Straight Measurement,,,NP,adu,NP,NP,,,,,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,34.633,-74.750,6/2/2012,6,2,2012,241,FL_MEAS,,N,197,,Straight Measurement,,,NP,adu,NP,NP,,,,454,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,36.650,-73.233,6/3/2012,6,3,2012,257,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.950,-89.417,6/4/2012,6,4,2012,270,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.983,-89.450,6/4/2012,6,4,2012,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,39.067,-65.633,6/7/2012,6,7,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,37.000,-72.800,6/8/2012,6,8,2012,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.483,-89.833,6/12/2012,6,12,2012,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.483,-89.833,6/12/2012,6,12,2012,270,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,   
Thunnus thynnus,Bluefin,NEFSC OBSERVER PROGRAM,O,,,,,41.475,-68.687,6/17/2012,6,17,2012,213,EST,,,,,,,,,adu,113.4,KG,EST,113.4,,,U,OBS,MIDWATER TRAWL,,,E35041_0001,BFT_COASTSPAN.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.183,-67.450,6/29/2012,6,29,2012,202,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.217,-67.417,7/1/2012,7,1,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.333,-67.150,7/3/2012,7,3,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.333,-67.133,7/4/2012,7,4,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.333,-67.133,7/4/2012,7,4,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.333,-67.133,7/4/2012,7,4,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.333,-67.133,7/4/2012,7,4,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.333,-66.983,7/5/2012,7,5,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.333,-66.983,7/5/2012,7,5,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.433,-67.017,7/6/2012,7,6,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.567,-66.850,7/7/2012,7,7,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,40.567,-66.850,7/7/2012,7,7,2012,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,HM095913,M,E,41.673,-69.625,8/25/2012,8,25,2012,190.5,FL_MEAS,,N,,,,,,NP,adu ,55,LB,,25,R_WT_EST,,NP,REC,RR,US,MA,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,NEFSC OBSERVER PROGRAM,O,,,,,41.603,-68.783,9/7/2012,9,7,2012,195.9,WT_FL,,,,,,,,,adu,136.1,KG,,136.1,,,,OBS,BOTTOM TRAWL,,,K97034_0016,BFT_COASTSPAN.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,HM094941,M,E,46.667,-62.200,9/8/2012,9,8,2012,292.1,FL_EST,,N,,,,,,NP,adu ,950,LB,,430.9,R_WT_EST,,NP,REC,RR,CA,,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,AY002600,R,E,46.009,-62.227,9/24/2012,9,24,2012,283,FL_MEAS,,N,,,,,,NP,adu ,1000,LB,,453.6,,,NP,OTHER,RR,CA,,,BFT_CTS.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.183,-65.633,11/29/2012,11,29,2012,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,33.733,-76.167,12/1/2012,12,1,2012,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.300,-69.950,12/11/2012,12,11,2012,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.017,-71.800,12/25/2012,12,25,2012,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.783,-71.733,12/29/2012,12,29,2012,211,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,290,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.783,-71.733,12/29/2012,12,29,2012,220,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,308,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,29.000,-73.600,1/9/2013,1,9,2013,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,28.983,-73.733,1/12/2013,1,12,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,28.950,-73.983,1/16/2013,1,16,2013,200,FL_MEAS,,N,150,,Straight Measurement,,,NP,adu,NP,NP,,,,248,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,28.583,-76.817,1/19/2013,1,19,2013,242,FL_MEAS,,N,144,,Straight Measurement,,,NP,adu,NP,NP,,,,483,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,33.733,-75.400,1/20/2013,1,20,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,33.733,-75.400,1/20/2013,1,20,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.750,-90.067,1/21/2013,1,21,2013,230,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,394,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,28.583,-77.233,1/21/2013,1,21,2013,218,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,324,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.233,-72.000,1/22/2013,1,22,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.233,-72.000,1/22/2013,1,22,2013,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,33.733,-75.417,1/22/2013,1,22,2013,198,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,206,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.567,-90.067,1/25/2013,1,25,2013,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.467,-89.000,1/25/2013,1,25,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.800,-90.083,1/26/2013,1,26,2013,224,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,319,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.383,-72.200,1/26/2013,1,26,2013,224,FL_MEAS,,N,161,,Straight Measurement,,,NP,adu,NP,NP,,,,265,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.250,-72.783,1/27/2013,1,27,2013,207,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.250,-72.783,1/27/2013,1,27,2013,225,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.250,-72.783,1/27/2013,1,27,2013,253,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,546,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.367,-72.450,1/28/2013,1,28,2013,200,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,34.017,-75.167,1/28/2013,1,28,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,28.867,-74.067,1/30/2013,1,30,2013,220,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,28.467,-77.933,1/31/2013,1,31,2013,219,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,320,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,29.017,-74.217,1/31/2013,1,31,2013,235,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,362,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,33.600,-75.417,2/20/2013,2,20,2013,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,25.233,-70.083,2/24/2013,2,24,2013,216,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,25.233,-70.083,2/24/2013,2,24,2013,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,25.233,-70.383,2/27/2013,2,27,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,25.217,-70.500,2/28/2013,2,28,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,25.217,-70.500,2/28/2013,2,28,2013,270,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,25.333,-70.100,3/2/2013,3,2,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,25.100,-69.983,3/4/2013,3,4,2013,221,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,341,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,35.933,-74.800,3/4/2013,3,4,2013,204,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,242,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.783,-89.717,3/15/2013,3,15,2013,248,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.783,-89.683,3/16/2013,3,16,2013,227,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.833,-90.400,3/17/2013,3,17,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.683,-73.350,3/18/2013,3,18,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.833,-89.783,3/19/2013,3,19,2013,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.833,-89.733,3/19/2013,3,19,2013,234,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.367,-70.983,3/20/2013,3,20,2013,221,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,321,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.400,-70.833,3/21/2013,3,21,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.633,-89.383,3/21/2013,3,21,2013,248,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.483,-89.967,3/22/2013,3,22,2013,228,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.483,-89.967,3/22/2013,3,22,2013,240,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.867,-90.700,3/22/2013,3,22,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,HM092167,M,E,35.833,-74.858,3/22/2013,3,22,2013,200.5,RW_FL,,N,,,,,,NP,adu ,320,LB,,145.2,R_WT_EST,,NP,REC,RR,US,NC,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,HM092170,M,E,35.833,-74.858,3/22/2013,3,22,2013,198.2,RW_FL,,N,,,,,,NP,adu ,310,LB,,140.6,R_WT_EST,,NP,REC,NS,US,NC,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,HM092172,M,E,35.833,-74.858,3/22/2013,3,22,2013,195.9,RW_FL,,N,,,,,,NP,adu ,300,LB,,136.1,R_WT_EST,,NP,REC,NS,US,NC,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,HM095743,M,E,35.833,-74.858,3/22/2013,3,22,2013,193.6,RW_FL,,N,,,,,,NP,adu ,290,LB,,131.5,R_WT_EST,,NP,REC,NS,US,NC,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,POP,O,N,NA,,,26.000,-70.317,3/23/2013,3,23,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,   
Thunnus thynnus,bluefin tuna,EFP_2013,R,Y,VM011147966,M,A,35.383,-74.933,3/23/2013,3,23,2013,189.0001021,FL_MEAS,,,,,,,,,adu,250,lb,,113.6363636,,,M,,TWL,ATL,TUNA-EFP-13-02,,EFP_2013_BFT.xlsx,   
Thunnus thynnus,Bluefin,CTS,T,Y,HM092171,M,E,35.833,-74.858,3/23/2013,3,23,2013,188.7,RW_FL,,N,,,,,,NP,adu ,270,LB,,122.5,R_WT_EST,,NP,REC,RR,US,NC,,BFT_CTS.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.200,-90.383,3/26/2013,3,26,2013,232,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,406,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.267,-90.417,3/26/2013,3,26,2013,255,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,501,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,Y,10A0928,M,,26.100,-91.400,3/27/2013,3,27,2013,225,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,CTS,T,Y,10A0928,M,E,26.043,-91.547,3/28/2013,3,28,2013,225,FL_EST,,N,,,,,,NP,adu ,NP,NP,,,,,NP,COM,LL,US,LA,,BFT_CTS.xlsx,   
Thunnus thynnus,Bluefin,POP,O,N,NA,,,33.983,-74.883,3/28/2013,3,28,2013,236,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,314,F,OBS,NS,,,,BFT_POP.xlsx,   
Thunnus thynnus,bluefin tuna,EFP_2013,R,Y,PAM111P0765,M,P,35.033,-75.133,4/1/2013,4,1,2013,232.0001253,FL_MEAS,,,,,,,,,adu,465,lb,,211.3636364,,,M,,TWL,ATL,TUNA-EFP-13-02,,EFP_2013_BFT.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,29.033,-88.300,4/5/2013,4,5,2013,250,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,468,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,28.283,-88.033,4/6/2013,4,6,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,28.283,-88.033,4/6/2013,4,6,2013,231,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,437,M,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,28.567,-88.033,4/8/2013,4,8,2013,241,FL_MEAS,,N,,,Straight Measurement,,,NP,adu,NP,NP,,,,,F,OBS,NS,,,,BFT_POP.xlsx,duplicate
Thunnus thynnus,Bluefin,POP,O,N,NA,,,27.000,-95.517,4/12/2013,4,12,2013,210,FL_EST,,N,,,Estimated Measurement,,,NP,adu,NP,NP,,,,,NP,OBS,NS,,,,BFT_POP.xlsx,   
