"Workgroup","Collection_Workplan","Date","Collection_Form","Species","Tag","Common_Name_Kingdom","Common_Name_Phylum","Common_Name_Subphylum","Common_Name_Class","Common_Name_Order","Common_Name_Family","Common_Name_Genus","Common_Name_Species","Latin_Name_Kingdom","Latin_Name_Phylum","Latin_Name_Subphylum","Latin_Name_Class","Latin_Name_Order","Latin_Name_Family","Latin_Name_Genus","Latin_Name_Species","Case_Activity","Data_Classification","Data_Source","Data_Category","Source_Type","Sharing_Status","Review_Status","Trip_ID","File_Collection_ID","Location_Geom","Start_Latitude","Start_Longitude","End_Latitude","End_Longitude"
Fish,Whale Shark Tagging Plan,2010-08-30,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.4808 27.8678,-91.4735 27.9599)",27.8678,-91.4808,27.9599,-91.4735
Fish,Whale Shark Tagging Plan,2010-08-30,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-90.9806 28.3137,-91.0467 28.3664)",28.3137,-90.9806,28.3664,-91.0467
Fish,Whale Shark Tagging Plan,2010-08-31,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.4735 27.9599,-91.4743 28.0447)",27.9599,-91.4735,28.0447,-91.4743
Fish,Whale Shark Tagging Plan,2010-08-31,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.0467 28.3664,-91.1807 28.4075)",28.3664,-91.0467,28.4075,-91.1807
Fish,Whale Shark Tagging Plan,2010-09-01,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.4743 28.0447,-91.4862 28.1218)",28.0447,-91.4743,28.1218,-91.4862
Fish,Whale Shark Tagging Plan,2010-09-01,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.1807 28.4075,-91.3482 28.524)",28.4075,-91.1807,28.524,-91.3482
Fish,Whale Shark Tagging Plan,2010-09-02,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.4862 28.1218,-91.512 28.1986)",28.1218,-91.4862,28.1986,-91.512
Fish,Whale Shark Tagging Plan,2010-09-02,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.3482 28.524,-91.5307 28.6506)",28.524,-91.3482,28.6506,-91.5307
Fish,Whale Shark Tagging Plan,2010-09-03,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.512 28.1986,-91.5398 28.2707)",28.1986,-91.512,28.2707,-91.5398
Fish,Whale Shark Tagging Plan,2010-09-03,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.5307 28.6506,-91.6353 28.712)",28.6506,-91.5307,28.712,-91.6353
Fish,Whale Shark Tagging Plan,2010-09-04,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.5398 28.2707,-91.577 28.3336)",28.2707,-91.5398,28.3336,-91.577
Fish,Whale Shark Tagging Plan,2010-09-04,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6353 28.712,-91.7437 28.7569)",28.712,-91.6353,28.7569,-91.7437
Fish,Whale Shark Tagging Plan,2010-09-05,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.577 28.3336,-91.6173 28.4049)",28.3336,-91.577,28.4049,-91.6173
Fish,Whale Shark Tagging Plan,2010-09-05,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.7437 28.7569,-91.8881 28.7999)",28.7569,-91.7437,28.7999,-91.8881
Fish,Whale Shark Tagging Plan,2010-09-06,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6173 28.4049,-91.6541 28.4731)",28.4049,-91.6173,28.4731,-91.6541
Fish,Whale Shark Tagging Plan,2010-09-06,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.8881 28.7999,-92.0624 28.908)",28.7999,-91.8881,28.908,-92.0624
Fish,Whale Shark Tagging Plan,2010-09-07,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6541 28.4731,-91.6921 28.5524)",28.4731,-91.6541,28.5524,-91.6921
Fish,Whale Shark Tagging Plan,2010-09-07,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.0624 28.908,-92.3547 29.0911)",28.908,-92.0624,29.0911,-92.3547
Fish,Whale Shark Tagging Plan,2010-09-08,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6921 28.5524,-91.7044 28.6441)",28.5524,-91.6921,28.6441,-91.7044
Fish,Whale Shark Tagging Plan,2010-09-08,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.3547 29.0911,-92.6725 29.2292)",29.0911,-92.3547,29.2292,-92.6725
Fish,Whale Shark Tagging Plan,2010-09-09,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.7044 28.6441,-91.6825 28.739)",28.6441,-91.7044,28.739,-91.6825
Fish,Whale Shark Tagging Plan,2010-09-09,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.6725 29.2292,-92.7396 29.3482)",29.2292,-92.6725,29.3482,-92.7396
Fish,Whale Shark Tagging Plan,2010-09-10,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6825 28.739,-91.6019 28.7701)",28.739,-91.6825,28.7701,-91.6019
Fish,Whale Shark Tagging Plan,2010-09-10,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.7396 29.3482,-92.6669 29.4087)",29.3482,-92.7396,29.4087,-92.6669
Fish,Whale Shark Tagging Plan,2010-09-11,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6019 28.7701,-91.5006 28.7203)",28.7701,-91.6019,28.7203,-91.5006
Fish,Whale Shark Tagging Plan,2010-09-11,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.6669 29.4087,-92.5909 29.4107)",29.4087,-92.6669,29.4107,-92.5909
Fish,Whale Shark Tagging Plan,2010-09-12,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.5006 28.7203,-91.4908 28.6758)",28.7203,-91.5006,28.6758,-91.4908
Fish,Whale Shark Tagging Plan,2010-09-12,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.5909 29.4107,-92.5888 29.3395)",29.4107,-92.5909,29.3395,-92.5888
Fish,Whale Shark Tagging Plan,2010-09-13,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.4908 28.6758,-91.5163 28.7874)",28.6758,-91.4908,28.7874,-91.5163
Fish,Whale Shark Tagging Plan,2010-09-13,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.5888 29.3395,-92.769 29.3399)",29.3395,-92.5888,29.3399,-92.769
Fish,Whale Shark Tagging Plan,2010-09-14,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.5163 28.7874,-91.6248 28.8452)",28.7874,-91.5163,28.8452,-91.6248
Fish,Whale Shark Tagging Plan,2010-09-14,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.769 29.3399,-92.8593 29.3202)",29.3399,-92.769,29.3202,-92.8593
Fish,Whale Shark Tagging Plan,2010-09-15,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.6248 28.8452,-91.7402 28.8641)",28.8452,-91.6248,28.8641,-91.7402
Fish,Whale Shark Tagging Plan,2010-09-15,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.8593 29.3202,-92.9377 29.3502)",29.3202,-92.8593,29.3502,-92.9377
Fish,Whale Shark Tagging Plan,2010-09-16,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.7402 28.8641,-91.9836 28.8488)",28.8641,-91.7402,28.8488,-91.9836
Fish,Whale Shark Tagging Plan,2010-09-16,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.9377 29.3502,-93.2013 29.3733)",29.3502,-92.9377,29.3733,-93.2013
Fish,Whale Shark Tagging Plan,2010-09-17,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-91.9836 28.8488,-92.2677 28.8404)",28.8488,-91.9836,28.8404,-92.2677
Fish,Whale Shark Tagging Plan,2010-09-17,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-93.2013 29.3733,-93.3161 29.4165)",29.3733,-93.2013,29.4165,-93.3161
Fish,Whale Shark Tagging Plan,2010-09-18,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.2677 28.8404,-92.7058 28.909)",28.8404,-92.2677,28.909,-92.7058
Fish,Whale Shark Tagging Plan,2010-09-18,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-93.3161 29.4165,-93.0502 29.3342)",29.4165,-93.3161,29.3342,-93.0502
Fish,Whale Shark Tagging Plan,2010-09-19,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.7058 28.909,-93.1032 28.9114)",28.909,-92.7058,28.9114,-93.1032
Fish,Whale Shark Tagging Plan,2010-09-19,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-93.0502 29.3342,-92.7996 29.2503)",29.3342,-93.0502,29.2503,-92.7996
Fish,Whale Shark Tagging Plan,2010-09-20,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-93.1032 28.9114,-93.3417 28.9934)",28.9114,-93.1032,28.9934,-93.3417
Fish,Whale Shark Tagging Plan,2010-09-20,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.7996 29.2503,-92.9807 29.2497)",29.2503,-92.7996,29.2497,-92.9807
Fish,Whale Shark Tagging Plan,2010-09-21,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-93.3417 28.9934,-93.5065 29.0993)",28.9934,-93.3417,29.0993,-93.5065
Fish,Whale Shark Tagging Plan,2010-09-21,Location Tracking Device,Whale Shark,3810002,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-92.9807 29.2497,-93.0941 29.3143)",29.2497,-92.9807,29.3143,-93.0941
Fish,Whale Shark Tagging Plan,2010-09-22,Location Tracking Device,Whale Shark,3810001,Animal,Chordates,Vertebrates,Cartilaginous fishes/rays/sharks,Carpet sharks,Whale sharks,Rhincodon (no common name available),Whale shark,Animalia,Chordata,Vertebrata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon typus,Deepwater Horizon,NRDA,NOAA,Telemetry,DWH Trustee NRDA,Publicly Available,Draft Filtered Track Line,-999,Not Defined,"LINESTRING(-93.5065 29.0993,-93.6374 29.1993)",29.0993,-93.5065,29.1993,-93.6374
